id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,distance_to_center
231223,2009-12-18T23:05:18Z,-87.6393614542,41.9038557427,3,31,17,75,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",3.0449124988845764
231368,2009-12-18T23:30:22Z,-87.8717076333,41.7823406833,0,13,10,75,0,1,10,"[{'url': '/categories/173', 'name': 'Pet Store'}]",23.3003967650786
231370,2009-12-18T23:30:32Z,-87.87131065,41.7824893833,0,10,8,75,0,2,10,"[{'url': '/categories/173', 'name': 'Pet Store'}]",23.263567031108
231512,2009-12-18T23:52:17Z,-87.6603373239,41.990532156,2,17,15,75,0,2,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",12.735639584549599
231653,2009-12-19T00:14:41Z,-87.623718761,41.8938321883,0,28,25,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",1.5963585750091926
231742,2009-12-19T00:28:50Z,-87.6488216,41.9289660667,2,13,13,75,1,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",5.91450007898507
231754,2009-12-19T00:31:41Z,-87.66640388,42.00444358,3,32,31,75,0,3,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",14.358670224649304
231901,2009-12-19T00:51:10Z,-87.6683235167,41.9797468167,9,96,59,75,1,3,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",11.772509044751098
231975,2009-12-19T01:02:46Z,-87.6486709714,41.9175551068,2,21,20,75,0,2,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",4.751901110981734
232084,2009-12-19T01:20:39Z,-87.6682603333,41.9799172167,0,43,27,75,0,3,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",11.788771352875967
232441,2009-12-19T02:22:20Z,-87.6605254777,41.8962416482,0,10,10,75,1,1,10,"[{'url': '/categories/16', 'name': 'American'}]",3.6539384538565556
232814,2009-12-19T03:50:07Z,-87.67054545,41.9541486833,2,19,13,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",9.20168681205355
232898,2009-12-19T04:17:50Z,-87.66949296,41.9544357387,3,53,30,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",9.193348132437238
233050,2009-12-19T05:11:46Z,-87.8839302063,41.982367333,1,91,65,150,0,3,10,"[{'url': '/categories/227', 'name': 'Rental Car'}]",24.461891337937782
233059,2009-12-19T05:15:22Z,-87.63138574,41.89143955,0,12,12,75,0,0,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",1.5158851205373118
233075,2009-12-19T05:20:24Z,-87.6690444946,41.9537963867,2,19,14,75,1,1,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",9.113243288873429
233109,2009-12-19T05:36:38Z,-87.7044477833,41.9275494833,5,90,47,75,0,5,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",8.63084972032332
233123,2009-12-19T05:45:10Z,-87.6262772083,41.8968388121,2,24,24,50,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",1.9523528035508904
233137,2009-12-19T05:49:01Z,-87.63006794,41.88908702,0,23,23,75,0,4,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",1.2345325288337514
233236,2009-12-19T06:18:29Z,-87.86965085,41.8137158833,0,13,8,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",21.736677566455427
233307,2009-12-19T06:48:37Z,-87.66707045,41.9027846,0,27,23,75,0,1,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",4.504243191679156
233440,2009-12-19T08:23:54Z,-87.6665416667,41.96664505,0,19,17,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",10.351052829356576
234626,2009-12-19T15:09:30Z,-87.78224205,41.7116905667,0,12,5,75,0,1,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",22.879279139867446
234634,2009-12-19T15:10:55Z,-87.7820268667,41.7100611333,0,15,6,250,0,0,10,"[{'url': '/categories/443', 'name': 'The Home Depot'}]",23.017133352119764
234706,2009-12-19T15:24:50Z,-87.7493540167,41.7196429333,0,12,11,75,0,1,10,"[{'url': '/categories/461', 'name': 'Potbelly'}]",20.651229686875222
235448,2009-12-19T17:45:42Z,-87.6082023833,41.89182205,8,142,112,100,0,4,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",1.812579069081636
235457,2009-12-19T17:46:42Z,-87.6188957691,41.8911125992,14,150,86,50,0,3,10,"[{'url': '/categories/215', 'name': 'Bowling'}]",1.3257724562937492
235587,2009-12-19T18:02:51Z,-87.6442462563,41.9473746883,0,24,19,75,0,0,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",7.757797938612309
235611,2009-12-19T18:06:23Z,-87.638502717,41.8679829006,1,25,17,50,0,4,10,"[{'url': '/categories/173', 'name': 'Pet Store'}]",1.8404889628718097
235972,2009-12-19T18:47:26Z,-87.623809576,41.8933967568,0,53,42,75,0,2,10,"[{'url': '/categories/239', 'name': 'Accessories'}]",1.5485256987744833
235992,2009-12-19T18:49:47Z,-87.6241989136,41.8951339722,0,36,35,75,0,3,10,"[{'url': '/categories/19', 'name': 'Italian'}]",1.7435402380212328
236082,2009-12-19T19:00:04Z,-87.62420284,41.89389204,2,68,63,75,0,3,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",1.6059368966088698
236188,2009-12-19T19:12:22Z,-87.62507182,41.89820086,0,12,9,75,0,0,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",2.089680600351754
236287,2009-12-19T19:25:50Z,-87.6459274021,41.9451293404,1,45,38,50,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",7.549594614055572
236454,2009-12-19T19:46:19Z,-87.6232245167,41.89860735,6,44,40,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",2.125105568642142
236475,2009-12-19T19:49:22Z,-87.6241459,41.89920785,0,13,13,75,0,0,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",2.1951485446414756
236539,2009-12-19T19:59:45Z,-87.6245820522,41.9004563639,0,21,20,50,0,1,10,"[{'url': '/categories/62', 'name': 'Toys & Games'}]",2.33607083538134
236740,2009-12-19T20:26:04Z,-87.6234555244,41.8981405155,0,46,44,75,0,3,10,"[{'url': '/categories/451', 'name': ""Victoria's Secret""}]",2.0738247999119253
236923,2009-12-19T20:50:17Z,-87.6523722294,41.9108657837,0,16,16,75,0,2,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",4.273026679630176
236936,2009-12-19T20:51:26Z,-87.6522926912,41.9108706966,0,18,16,75,0,0,10,"[{'url': '/categories/221', 'name': ""Men's Apparel""}]",4.269672127418506
237097,2009-12-19T21:10:03Z,-87.6244211197,41.8920390506,7,310,237,300,1,7,10,"[{'url': '/categories/11', 'name': 'Mall'}]",1.4026526204696468
237210,2009-12-19T21:24:57Z,-87.62364172,41.89394682,17,131,108,50,0,1,10,"[{'url': '/categories/80', 'name': 'Dessert'}]",1.608707590627602
237279,2009-12-19T21:33:50Z,-87.6417310496,41.9328266061,0,10,7,75,0,0,10,"[{'url': '/categories/124', 'name': 'Diner'}]",6.13834915304259
237486,2009-12-19T22:00:35Z,-87.621097,41.892444,0,17,17,75,0,1,10,"[{'url': '/categories/237', 'name': 'Soul Food'}]",1.443975064730507
237678,2009-12-19T22:28:32Z,-87.6286116167,41.90254925,0,24,24,75,0,1,10,"[{'url': '/categories/222', 'name': ""Women's Apparel""}]",2.6114728667144314
237987,2009-12-19T23:15:45Z,-87.62407791,41.89085829,1,42,38,75,0,3,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]",1.2690899127360264
238040,2009-12-19T23:26:25Z,-87.7039164305,41.9246200254,2,19,8,50,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",8.39791287377157
238220,2009-12-19T23:53:36Z,-87.6783276,41.9116618833,0,13,8,75,0,0,10,"[{'url': '/categories/67', 'name': 'Wings'}]",5.840208239189394
238250,2009-12-19T23:59:55Z,-87.6239307994,41.8588258431,2,21,17,75,0,3,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",2.3020279745512964
238287,2009-12-20T00:05:08Z,-87.6333052167,41.8539221167,1,19,18,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",2.980810159105888
238656,2009-12-20T01:05:44Z,-87.6259827167,41.9002299667,1,45,32,75,0,3,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]",2.3223203620788766
238884,2009-12-20T01:48:49Z,-87.6292574324,41.8994583627,0,13,13,75,0,2,10,"[{'url': '/categories/474', 'name': 'Urban Outfitters'}]",2.287570184453317
238992,2009-12-20T02:09:32Z,-87.6552737628,41.9860939889,0,12,9,50,0,1,10,"[{'url': '/categories/29', 'name': 'Condo'}]",12.157776084900169
239023,2009-12-20T02:16:16Z,-87.62798798,41.89659589,0,15,15,75,0,0,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",1.9534391547650478
239137,2009-12-20T02:40:18Z,-87.86069989,41.9948073,2,20,18,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]",23.50431123548313
239142,2009-12-20T02:41:42Z,-87.6641043,41.9398253167,0,41,31,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]",7.537983708363339
239143,2009-12-20T02:42:09Z,-87.6344450895,41.9114715236,0,34,34,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",3.6888066148945553
239486,2009-12-20T04:20:10Z,-87.6420656418,41.8799041184,0,16,12,50,0,0,10,"[{'url': '/categories/29', 'name': 'Condo'}]",1.6170632145666106
239573,2009-12-20T04:45:21Z,-87.6899430772,41.9706960816,1,26,9,75,0,2,10,"[{'url': '/categories/215', 'name': 'Bowling'}]",11.572350815872419
239772,2009-12-20T05:48:45Z,-87.8772862833,41.7897261833,1,12,8,75,0,2,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",23.347035234744645
239784,2009-12-20T05:54:20Z,-87.8677979167,41.7907399167,0,10,5,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",22.589295004995048
239790,2009-12-20T05:58:00Z,-87.8717555833,41.78394445,0,20,15,150,0,1,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]",23.22154880495138
239795,2009-12-20T05:59:46Z,-87.8701696,41.7811635167,0,17,13,250,0,2,10,"[{'url': '/categories/443', 'name': 'The Home Depot'}]",23.249011443793357
239802,2009-12-20T06:01:02Z,-87.8685701833,41.7816117167,0,16,12,75,0,2,10,"[{'url': '/categories/457', 'name': 'Burger King'}]",23.10857018669329
239809,2009-12-20T06:02:28Z,-87.8688697,41.7823254333,0,14,9,75,0,1,10,"[{'url': '/categories/18', 'name': 'Asian'}]",23.093122588177856
239836,2009-12-20T06:16:31Z,-87.8020060667,41.79167295,0,16,9,75,0,2,10,"[{'url': '/categories/457', 'name': 'Burger King'}]",17.78878557399168
239845,2009-12-20T06:20:09Z,-87.8018491833,41.7905734333,3,41,34,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",17.845485447108363
239850,2009-12-20T06:23:08Z,-87.8033032481,41.7924465951,0,16,11,100,0,1,10,"[{'url': '/categories/211', 'name': 'Skatepark'}]",17.831784526273495
239897,2009-12-20T06:46:25Z,-87.67940372,42.01937073,0,16,9,75,0,2,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",16.248012627777168
239919,2009-12-20T06:57:55Z,-87.658405032,41.9323244515,4,51,40,75,1,4,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",6.5808123388092525
239934,2009-12-20T07:06:09Z,-87.63016319,41.90322244,0,11,10,75,0,1,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",2.7119398026058663
239961,2009-12-20T07:24:26Z,-87.63138574,41.89143955,1,25,25,75,0,2,10,"[{'url': '/categories/25', 'name': 'Dancefloor'}]",1.5158851205373118
241240,2009-12-20T16:43:43Z,-87.7880339778,41.9959452876,0,35,12,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",18.842162448679822
241283,2009-12-20T16:55:06Z,-87.7358275167,41.9749312167,7,12,9,150,1,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]",14.157388764249442
241462,2009-12-20T17:39:54Z,-87.6986423333,41.9536917333,0,10,8,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",10.378009177001898
241539,2009-12-20T17:51:43Z,-87.6676974667,41.8666565333,0,16,14,75,0,3,10,"[{'url': '/categories/449', 'name': ""Dunkin' Donuts""}]",4.002460265833495
241567,2009-12-20T17:56:51Z,-87.6354574973,41.9110903347,0,20,16,150,0,3,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]",3.6714984075679182
242185,2009-12-20T19:48:50Z,-87.62481236,41.89483749,0,31,26,75,0,4,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",1.7154982335475384
242396,2009-12-20T20:25:52Z,-87.62568199,41.88301616,3,69,53,75,0,5,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",0.4693179817295893
242427,2009-12-20T20:30:54Z,-87.7466216884,42.0559952574,1,35,27,150,0,2,10,"[{'url': '/categories/458', 'name': 'Best Buy'}]",22.144527008310675
242436,2009-12-20T20:31:52Z,-87.6426064968,41.92893443,8,81,69,50,1,7,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",5.741935631739047
242530,2009-12-20T20:47:22Z,-87.6238310337,41.8974217868,1,53,36,100,1,0,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",1.9953831948634952
242933,2009-12-20T21:51:22Z,-87.87145257,41.8249564248,1,67,7,100,0,2,10,"[{'url': '/categories/102', 'name': 'Library'}]",21.489911992688775
243236,2009-12-20T22:45:22Z,-87.6229941845,41.8987634071,77,731,562,150,17,14,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",2.1420334768143956
243258,2009-12-20T22:49:34Z,-87.6723896833,41.94480385,0,31,11,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",8.350998230201352
243444,2009-12-20T23:24:09Z,-87.73774535,42.0102713167,1,22,16,75,0,1,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",17.384436962919803
243650,2009-12-21T00:03:12Z,-87.6383000333,41.918494,0,28,18,50,0,1,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",4.527585017244772
244268,2009-12-21T02:39:10Z,-87.8585135937,41.8175206671,0,73,9,50,0,1,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",20.725218476967658
244354,2009-12-21T03:00:26Z,-87.62895095,41.90169239,1,27,23,75,0,2,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",2.523797768040855
244518,2009-12-21T04:02:36Z,-87.6433943425,41.8836496418,4,40,29,75,2,3,10,"[{'url': '/categories/16', 'name': 'American'}]",1.786923603481093
244626,2009-12-21T05:02:40Z,-87.7422931,41.7742525,0,20,16,100,0,3,10,"[{'url': '/categories/380', 'name': 'Holiday Inn Express'}]",15.343464528024201
245665,2009-12-21T14:05:33Z,-87.6783832,41.9259906,1,23,11,100,0,3,10,"[{'url': '/categories/55', 'name': 'Other - Parks '}]",6.933922681442853
245726,2009-12-21T14:32:57Z,-87.8574680431,41.9862286052,0,17,12,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",22.77041970176631
245820,2009-12-21T14:57:32Z,-87.6382184029,41.880617203,1,53,36,50,0,5,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",1.3038307466342034
245897,2009-12-21T15:12:13Z,-87.7966940403,42.04030534,1,11,7,50,0,1,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",22.958014949138832
245963,2009-12-21T15:30:14Z,-87.8027728419,42.0408606968,1,27,9,75,0,2,10,"[{'url': '/categories/449', 'name': ""Dunkin' Donuts""}]",23.324001964868557
246350,2009-12-21T16:54:52Z,-87.6947597667,41.9013536333,0,100,4,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",6.452898699115328
246459,2009-12-21T17:14:12Z,-87.6343299874,41.885786166,2,73,49,50,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",1.200289914216263
246480,2009-12-21T17:17:31Z,-87.6337191833,41.8870928667,2,84,48,50,0,3,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",1.2524718541585171
246491,2009-12-21T17:19:27Z,-87.6336586475,41.8881734231,0,15,14,50,0,1,10,"[{'url': '/categories/148', 'name': 'Medical School'}]",1.3329198096647554
246526,2009-12-21T17:24:49Z,-87.6322424412,41.8820550304,0,10,7,50,0,1,10,"[{'url': '/categories/186', 'name': 'Bank & Financial'}]",0.8518427177835803
246575,2009-12-21T17:31:56Z,-87.6303863525,41.8914400534,4,55,49,50,1,2,10,"[{'url': '/categories/160', 'name': 'Indian'}]",1.4777515860206991
247061,2009-12-21T18:40:51Z,-87.6746055893,42.0125514062,0,15,6,75,0,2,10,"[{'url': '/categories/124', 'name': 'Diner'}]",15.408246903210397
247089,2009-12-21T18:44:10Z,-87.6299142838,41.890561514,0,21,21,50,0,2,10,"[{'url': '/categories/182', 'name': 'Fire Station'}]",1.3728519547077576
247116,2009-12-21T18:47:09Z,-87.6292920113,41.8890440084,8,124,110,50,0,5,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",1.1991559134239695
247136,2009-12-21T18:50:06Z,-87.6295387745,41.8874306208,3,98,59,50,0,4,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",1.0548679176488116
247155,2009-12-21T18:51:55Z,-87.6310193539,41.8873188003,6,99,67,50,0,5,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",1.1171462223341433
247186,2009-12-21T18:56:53Z,-87.6873881849,41.9170176941,0,17,12,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",6.797609915145295
247197,2009-12-21T18:57:34Z,-87.6312124729,41.8846909633,0,34,32,50,0,3,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]",0.9209767213169027
247467,2009-12-21T19:41:10Z,-87.8901314735,41.9737773685,0,15,15,50,0,1,10,"[{'url': '/categories/225', 'name': 'Gate'}]",24.49408403692445
247628,2009-12-21T20:08:43Z,-87.8008778,41.7881987667,0,12,8,75,0,1,10,"[{'url': '/categories/461', 'name': 'Potbelly'}]",17.92698373134565
248638,2009-12-21T23:01:34Z,-87.6350104809,41.8816476493,1,50,27,50,0,4,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",1.0595326162737566
248695,2009-12-21T23:11:21Z,-87.6820063167,42.0464782667,0,21,10,75,0,1,10,"[{'url': '/categories/186', 'name': 'Bank & Financial'}]",19.20681755215671
248780,2009-12-21T23:23:41Z,-87.6796509667,42.0472478167,2,22,9,75,0,1,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",19.240824967941137
249086,2009-12-22T00:28:48Z,-87.6408237333,41.8487933333,1,33,22,75,0,3,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",3.7352989888059525
249139,2009-12-22T00:41:02Z,-87.6262450218,41.8786601081,4,46,43,75,0,5,10,"[{'url': '/categories/24', 'name': 'Pub'}]",0.32065082304722875
249462,2009-12-22T02:01:32Z,-87.6258158,41.8922052,0,54,47,75,0,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",1.438246299115753
249571,2009-12-22T02:37:44Z,-87.6869576388,41.8973310061,4,24,13,75,1,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",5.688912842503476
249633,2009-12-22T02:56:21Z,-87.62836965,41.87600315,12,165,96,100,0,10,10,"[{'url': '/categories/102', 'name': 'Library'}]",0.6199105056431926
249775,2009-12-22T03:38:38Z,-87.6887251,41.9491934667,1,30,17,75,0,2,10,"[{'url': '/categories/215', 'name': 'Bowling'}]",9.489060342249793
249832,2009-12-22T03:53:08Z,-87.6840788336,42.0521018336,0,24,9,75,0,2,10,"[{'url': '/categories/139', 'name': 'Dormitory'}]",19.855103364370642
250148,2009-12-22T06:49:07Z,-87.66775517,41.9712898995,1,20,4,75,0,1,10,"[{'url': '/categories/34', 'name': 'Thrift Store'}]",10.870157323822694
250154,2009-12-22T06:51:32Z,-87.6681301,41.9714458,3,19,4,75,0,1,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",10.897130846174667
251297,2009-12-22T14:46:02Z,-87.6187848834,41.8918981877,1,32,20,50,0,2,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",1.4129643756636718
251480,2009-12-22T15:24:04Z,-87.6666459167,41.8833510667,0,41,30,150,0,1,10,"[{'url': '/categories/38', 'name': 'City Park'}]",3.6763391988340137
251514,2009-12-22T15:28:35Z,-87.6767027378,42.0539212388,4,159,31,50,1,4,10,"[{'url': '/categories/141', 'name': 'Hall'}]",19.90470570008002
252954,2009-12-22T19:16:39Z,-87.6325573742,41.8959186419,0,61,58,75,1,4,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",2.004872373128974
253620,2009-12-22T20:59:21Z,-87.6775054932,41.9121573867,0,18,11,75,0,3,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",5.820756067031399
253633,2009-12-22T21:03:13Z,-87.628980875,41.8721253736,1,19,13,75,0,1,10,"[{'url': '/categories/420', 'name': 'Crafts & Creative'}]",0.9783663513418849
254062,2009-12-22T22:25:11Z,-87.6415644167,41.8311431,0,19,12,75,0,2,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]",5.603395429127913
254303,2009-12-22T23:08:50Z,-87.6791683691,42.0460687309,8,48,34,75,0,7,10,"[{'url': '/categories/18', 'name': 'Asian'}]",19.10394540566932
254405,2009-12-22T23:23:19Z,-87.64338189,41.88419544,1,47,39,75,2,4,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",1.8025447020289698
254456,2009-12-22T23:31:34Z,-87.6290881634,41.8862804582,1,151,68,100,0,7,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",0.9283263541412387
254711,2009-12-23T00:20:07Z,-87.7114608333,41.9932000833,2,33,19,75,0,1,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",14.62644855887517
254727,2009-12-23T00:24:06Z,-87.705527,41.9903226,0,15,11,75,0,1,10,"[{'url': '/categories/201', 'name': 'Drugstore & Pharmacy'}]",14.105599821448065
254871,2009-12-23T00:51:33Z,-87.8044002167,41.8799779833,1,16,11,50,0,0,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",15.056202359254893
254930,2009-12-23T01:00:13Z,-87.6294394939,41.8898523447,0,19,19,75,0,1,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",1.284744912676578
255036,2009-12-23T01:20:44Z,-87.6568007469,41.9214229473,0,16,15,50,0,0,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",5.455982638450135
255349,2009-12-23T02:36:04Z,-87.6789001263,41.9548655114,0,10,9,75,0,1,10,"[{'url': '/categories/454', 'name': 'Subway'}]",9.590084291923011
255505,2009-12-23T03:22:38Z,-87.7973409167,41.7052343833,0,20,6,75,0,3,10,"[{'url': '/categories/457', 'name': 'Burger King'}]",24.197068820855215
255647,2009-12-23T04:02:00Z,-87.67362055,41.91044865,1,19,16,75,0,2,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",5.451204933903199
255694,2009-12-23T04:15:23Z,-87.6847410154,42.0485081892,2,34,21,75,0,2,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",19.48353696537931
256011,2009-12-23T07:01:36Z,-87.8692935,41.81960145,0,14,5,50,0,2,10,"[{'url': '/categories/29', 'name': 'Condo'}]",21.49621896715149
256101,2009-12-23T08:02:19Z,-87.8009465,41.7774328,0,14,10,75,0,2,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",18.636586836370714
257012,2009-12-23T13:09:52Z,-87.6923561096,41.9246739074,0,44,8,50,0,2,10,"[{'url': '/categories/449', 'name': ""Dunkin' Donuts""}]",7.6559543030562525
257691,2009-12-23T15:38:00Z,-87.6471429833,41.8827727333,2,62,37,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",2.068958294692863
258443,2009-12-23T17:32:50Z,-87.6252098,41.87844842,0,13,13,75,0,2,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",0.2501222613585
258729,2009-12-23T18:08:45Z,-87.6342835792,41.8868523508,0,17,16,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",1.2700074630801819
258962,2009-12-23T18:37:16Z,-87.6436686516,41.8717638666,0,18,15,50,0,3,10,"[{'url': '/categories/61', 'name': 'Sports & Outdoors'}]",1.9494671660557972
258998,2009-12-23T18:40:27Z,-87.6634099667,41.8696384833,0,14,12,75,0,2,10,"[{'url': '/categories/83', 'name': 'Middle Eastern'}]",3.557141487282947
259172,2009-12-23T19:00:41Z,-87.6534805298,41.8854980469,1,15,11,75,0,1,10,"[{'url': '/categories/160', 'name': 'Indian'}]",2.6467096194870363
259411,2009-12-23T19:33:16Z,-87.68925988,42.05022537,0,16,6,75,0,2,10,"[{'url': '/categories/19', 'name': 'Italian'}]",19.768735287971737
259552,2009-12-23T19:51:32Z,-87.75484085,42.0791709333,0,24,10,75,0,3,10,"[{'url': '/categories/16', 'name': 'American'}]",24.749330959647818
259672,2009-12-23T20:08:26Z,-87.6981565,42.019364,5,20,13,75,0,1,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",16.7620262968243
259971,2009-12-23T20:48:07Z,-87.6849639416,41.9151800009,5,54,39,50,0,2,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]",6.513960762668039
260146,2009-12-23T21:07:50Z,-87.6266954,41.8846396,1,23,21,75,0,4,10,"[{'url': '/categories/16', 'name': 'American'}]",0.6667603072954926
260271,2009-12-23T21:24:45Z,-87.624531183,41.8803350272,1,37,29,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",0.18898839768096937
260428,2009-12-23T21:47:49Z,-87.6919341611,41.9738176988,0,26,3,50,0,1,10,"[{'url': '/categories/29', 'name': 'Condo'}]",11.955832211594887
260732,2009-12-23T22:39:27Z,-87.6274960687,41.8713176038,6,86,82,75,10,5,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",0.9983226867740577
261174,2009-12-23T23:41:30Z,-87.6245117188,41.8883743286,3,45,43,75,0,4,10,"[{'url': '/categories/26', 'name': 'Ultra-lounge'}]",0.9998918288998817
261655,2009-12-24T00:45:41Z,-87.8598903294,41.9809210832,1,121,73,75,0,3,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",22.64272333332755
261967,2009-12-24T01:40:28Z,-87.622860548,41.8917743163,0,35,28,75,0,3,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",1.3648099086842873
262468,2009-12-24T03:40:52Z,-87.698839828,41.923811593,4,48,32,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",8.009305827119825
262553,2009-12-24T04:09:17Z,-87.628531781,41.8898357541,0,44,37,75,0,1,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",1.251457842526107
262701,2009-12-24T04:58:14Z,-87.6855776089,41.9640770405,2,54,36,75,0,3,10,"[{'url': '/categories/24', 'name': 'Pub'}]",10.753599370301615
262899,2009-12-24T06:46:48Z,-87.7485337452,41.7978735512,0,15,10,75,0,1,10,"[{'url': '/categories/130', 'name': 'Sports Bar'}]",13.832250692208863
263048,2009-12-24T08:30:26Z,-87.6325988,41.9102710333,0,15,9,75,0,2,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",3.521121266090548
264403,2009-12-24T16:00:35Z,-87.6277887744,41.8924482915,0,27,20,100,0,2,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",1.5036196681894238
